330,13
331,6
332,38
333,39
334,8
335,13
336,7
337,16
338,22
339,15
340,25
341,8
342,35
343,6
344,17
345,7
346,20
347,25
348,2
349,16
350,23
351,24
352,4
353,36
354,23
355,30
356,25
357,20
358,33
359,37
360,23
361,27
362,29
363,33
364,22
365,7
366,9
367,0
368,19
369,36
370,17
371,20
372,3
373,1
374,20
375,36
376,4
377,16
378,10
379,30
380,27
381,31
382,20
383,6
384,9
385,27
386,35
387,19
388,12
389,18
390,10
391,34
392,33
393,3
394,12
395,36
396,1
397,0
398,39
399,24
400,36
401,35
402,5
403,6
404,3
405,34
406,33
407,28
408,4
409,26
410,32
411,9
412,5
413,33
414,7
415,30
416,8
417,20
418,7
419,3
420,21
421,27
422,3
423,38
424,20
425,7
426,19
427,31
428,0
429,5
430,27
431,30
432,9
433,19
434,7
435,21
436,37
437,28
438,8
439,0
440,38
441,25
442,10
443,34
444,23
445,32
446,19
447,26
448,14
449,32
450,6
451,33
452,4
453,29
454,27
455,17
456,35
457,2
458,20
459,15
460,36
461,4
462,13
463,30
464,23
465,34
466,35
467,9
468,26
469,26
470,22
471,12
472,15
473,34
474,26
475,38
476,16
477,0
478,10
479,11
480,13
481,7
482,30
483,6
484,30
485,15
486,38
487,18
488,7
489,28
490,1
491,2
492,28
493,14
494,37
495,27
496,36
497,31
498,29
499,29
500,33
501,12
502,32
503,16
504,2
505,8
506,10
507,26
508,27
509,1
510,0
511,5
512,24
513,34
514,15
515,3
516,37
517,19
518,24
519,6
520,20
521,6
522,28
523,6
524,2
525,28
526,28
527,38
528,37
529,5
530,9
531,36
532,13
533,21
534,31
535,17
536,35
537,8
538,25
539,21
540,37
541,22
542,16
543,25
544,37
545,1
546,5
547,6
548,12
549,26
550,10
551,14
552,8
553,7
554,5
555,3
556,10
557,27
558,25
559,3
560,14
561,18
562,5
563,4
564,17
565,5
566,30
567,24
568,3
569,5
570,36
571,24
572,33
573,18
574,33
575,14
576,7
577,33
578,17
579,29
580,12
581,32
582,34
583,23
584,25
585,0
586,12
587,9
588,18
589,4
590,7
591,3
592,12
593,37
594,18
595,7
596,26
597,29
598,3
599,10
600,20
601,1
602,20
603,16
604,28
605,26
606,23
607,2
608,38
609,9
610,2
611,25
612,36
613,26
614,4
615,10
616,12
617,33
618,37
619,39
620,32
621,33
622,26
623,35
624,25
625,24
626,18
627,20
628,30
629,28
630,8
631,18
632,25
633,24
634,39
635,28
636,24
637,18
638,3
639,19
640,0
641,10
642,3
643,6
644,27
645,35
646,6
647,19
648,34
649,38
650,20
651,0
652,36
653,2
654,33
655,12
656,15
657,33
658,23
659,12
660,5
661,38
662,1
663,10
664,6
665,6
666,38
667,38
668,11
669,21
670,2
671,12
672,29
673,9
674,8
675,5
676,1
677,15
678,12
679,12
680,21
681,18
682,25
683,13
684,30
685,28
686,21
687,6
688,36
689,26
690,30
691,5
692,15
693,37
694,37
695,31
696,32
697,16
698,32
699,10
700,12
701,29
702,0
703,29
704,26
705,39
706,22
707,19
708,5
709,36
710,19
711,36
712,5
713,28
714,12
715,26
716,19
717,12
718,38
719,7
720,16
721,29
722,0
723,23
724,15
725,10
726,3
727,3
728,16
729,9
730,20
731,37
732,17
733,9
734,15
735,38
736,14
737,33
738,4
739,16
740,36
741,7
742,23
743,27
744,7
745,22
746,34
747,30
748,16
749,27
750,11
751,23
752,14
753,39
754,30
755,26
756,34
757,17
758,35
759,7
760,37
761,4
762,13
763,37
764,19
765,8
766,32
767,17
768,5
769,36
770,1
771,29
772,5
773,16
774,38
775,22
776,30
777,19
778,4
779,20
780,10
781,3
782,22
783,37
784,29
785,17
786,30
787,29
788,33
789,30
790,37
791,24
792,16
793,35
794,39
795,29
796,1
797,23
798,8
799,0
800,23
801,37
802,26
803,25
804,25
805,6
806,24
807,15
808,37
809,17
810,16
811,5
812,19
813,22
814,11
815,11
816,33
817,7
818,26
819,7
820,32
821,36
822,18
823,23
824,21
825,2
826,8
827,10
828,5
829,38
830,38
831,36
832,1
833,36
834,5
835,5
836,38
837,35
838,24
839,15
840,20
841,9
842,4
843,24
844,30
845,2
846,19
847,3
848,13
849,11
850,13
851,36
852,17
853,26
854,6
855,34
856,21
857,20
858,17
859,37
860,25
861,21
862,36
863,4
864,34
865,11
866,34
867,33
868,19
869,11
870,33
871,25
872,33
873,31
874,6
875,25
876,24
877,38
878,16
879,23
880,26
881,3
882,26
883,29
884,2
885,5
886,7
887,15
888,14
889,35
890,39
891,7
892,38
893,29
894,11
895,3
896,13
897,24
898,4
899,22
900,29
901,38
902,11
903,14
904,18
905,25
906,3
907,37
908,7
909,29
910,14
911,11
912,9
913,11
914,16
915,39
916,1
917,18
918,28
919,0
920,21
921,24
922,9
923,8
924,18
925,11
926,28
927,17
928,15
929,3
930,24
931,21
932,28
933,21
934,14
935,1
936,12
937,11
938,25
939,39
940,11
941,26
942,34
943,1
944,16
945,1
946,16
947,33
948,33
949,38
950,8
951,13
952,19
953,32
954,23
955,4
956,31
957,22
958,0
959,37
960,31
961,15
962,19
963,15
964,12
965,10
966,16
967,6
968,21
969,30
970,3
971,16
972,0
973,1
974,32
975,18
976,18
977,22
978,15
979,15
980,28
981,7
982,27
983,24
984,24
985,12
986,13
987,18
988,14
989,14
990,20
991,7
992,27
993,15
994,23
995,11
996,13
997,29
998,31
999,18
1000,4
1001,28
1002,1
1003,23
1004,16
1005,26
1006,2
1007,17
1008,20
1009,38
1010,0
1011,6
1012,22
1013,15
1014,10
1015,34
1016,38
1017,21
1018,34
1019,32
1020,35
1021,39
1022,27
1023,10
1024,4
1025,17
1026,3
1027,37
1028,30
1029,23
1030,29
1031,38
1032,30
1033,11
1034,2
1035,29
1036,7
1037,9
1038,23
1039,0
1040,17
1041,21
1042,30
1043,26
1044,15
1045,17
1046,10
1047,17
1048,3
1049,39
1050,9
1051,29
1052,3
1053,7
1054,16
1055,34
1056,4
1057,26
1058,36
1059,6
1060,32
1061,17
1062,37
1063,27
1064,14
1065,22
1066,31
1067,8
1068,29
1069,28
1070,31
1071,34
1072,17
1073,28
1074,16
1075,8
1076,7
1077,12
1078,32
1079,20
1080,11
1081,29
1082,0
1083,20
1084,28
1085,13
1086,37
1087,39
1088,4
1089,12
1090,37
1091,4
1092,36
1093,16
1094,18
1095,37
1096,30
1097,35
1098,0
1099,9
1100,33
1101,12
1102,6
1103,36
1104,35
1105,38
1106,36
1107,30
1108,19
1109,38
1110,35
1111,14
1112,29
1113,17
1114,3
1115,29
1116,27
1117,3
1118,33
1119,27
1120,36
1121,21
1122,39
1123,10
1124,29
1125,29
1126,24
1127,16
1128,0
1129,36
1130,34
1131,13
1132,1
1133,2
1134,2
1135,19
1136,12
1137,30
1138,39
1139,21
1140,13
1141,26
1142,12
1143,0
1144,1
1145,36
1146,10
1147,32
1148,28
1149,2
1150,28
1151,1
1152,13
1153,19
1154,17
1155,36
1156,7
1157,6
1158,9
1159,15
1160,18
1161,29
1162,18
1163,2
1164,29
1165,17
1166,35
1167,19
1168,16
1169,23
1170,12
1171,35
1172,2
1173,20
1174,3
1175,17
1176,38
1177,10
1178,37
1179,27
1180,4
1181,22
1182,37
1183,35
1184,30
1185,7
1186,24
1187,24
1188,15
1189,10
1190,19
1191,13
1192,39
1193,37
1194,39
1195,18
1196,7
1197,24
1198,32
1199,39
1200,36
1201,16
1202,26
1203,16
1204,32
1205,30
1206,20
1207,23
1208,15
1209,19
1210,34
1211,27
1212,34
1213,17
1214,23
1215,27
1216,13
1217,23
1218,30
1219,5
1220,39
1221,33
1222,34
1223,28
1224,1
1225,4
1226,21
1227,8
1228,33
1229,35
1230,35
1231,25
1232,5
1233,1
1234,35
1235,7
1236,1
1237,1
1238,7
1239,25
1240,36
1241,13
1242,27
1243,32
1244,19
1245,34
1246,36
1247,16
1248,3
1249,8
1250,19
1251,0
1252,20
1253,32
1254,34
1255,5
1256,21
1257,24
1258,2
1259,7
1260,11
1261,28
1262,31
1263,1
1264,16
1265,18
1266,14
1267,21
1268,5
1269,33
1270,2
1271,27
1272,19
1273,15
1274,7
1275,29
1276,35
1277,33
1278,16
1279,24
1280,5
1281,19
1282,17
1283,32
1284,22
1285,33
1286,38
1287,9
1288,5
1289,12
1290,16
1291,17
1292,4
1293,25
1294,14
1295,17
1296,29
1297,6
1298,28
1299,10
1300,5
1301,36
1302,36
1303,20
1304,22
1305,10
1306,30
1307,14
1308,1
1309,7
1310,5
1311,15
1312,32
1313,23
1314,14
1315,34
1316,29
1317,25
1318,4
1319,0
1320,26
1321,20
1322,5
1323,24
1324,17
1325,4
1326,32
1327,17
1328,8
1329,9
1330,36
1331,31
1332,30
1333,9
1334,35
1335,32
1336,14
1337,23
1338,32
1339,28
1340,33
1341,8
1342,37
1343,2
1344,17
1345,15
1346,3
1347,21
1348,29
1349,37
1350,22
1351,18
1352,7
1353,26
1354,4
1355,25
1356,26
1357,19
1358,14
1359,18
1360,32
1361,27
1362,36
1363,38
1364,20
1365,3
1366,18
1367,13
1368,31
1369,33
1370,18
1371,12
1372,27
1373,39
1374,34
1375,7
1376,30
1377,16
1378,1
1379,24
1380,16
1381,27
1382,37
1383,24
1384,12
1385,4
1386,14
1387,10
1388,27
1389,14
1390,38
1391,13
1392,4
1393,22
1394,15
1395,29
1396,14
1397,25
1398,11
1399,31
1400,27
1401,22
1402,20
1403,2
1404,25
1405,0
1406,31
1407,6
1408,18
1409,22
1410,25
1411,13
1412,12
1413,37
1414,19
1415,31
1416,28
1417,19
1418,25
1419,29
1420,28
1421,10
1422,20
1423,17
1424,0
1425,39
1426,38
1427,34
1428,1
1429,22
1430,22
1431,39
1432,28
1433,1
1434,21
1435,2
1436,32
1437,6
1438,38
1439,35
1440,36
1441,23
1442,18
1443,38
1444,25
1445,15
1446,27
1447,21
1448,1
1449,9
1450,17
1451,11
1452,0
1453,3
1454,36
1455,20
1456,19
1457,5
1458,20
1459,4
1460,16
1461,16
1462,5
1463,32
1464,22
1465,3
1466,8
1467,28
1468,10
1469,38
1470,28
1471,31
1472,11
1473,34
1474,27
1475,7
1476,39
1477,38
1478,5
1479,9
1480,24
1481,12
1482,33
1483,14
1484,15
1485,4
1486,22
1487,2
1488,7
1489,8
1490,5
1491,39
1492,15
1493,15
1494,25
1495,22
1496,25
1497,25
1498,19
1499,29
1500,9
1501,11
1502,35
1503,26
1504,39
1505,18
1506,8
1507,1
1508,35
1509,10
1510,10
1511,24
1512,31
1513,27
1514,13
1515,14
1516,5
1517,23
1518,39
1519,37
1520,38
1521,11
1522,24
1523,17
1524,21
1525,30
1526,18
1527,25
1528,29
1529,37
1530,31
1531,39
1532,11
1533,14
1534,32
1535,1
1536,1
1537,36
1538,25
1539,12
1540,8
1541,12
1542,24
1543,19
1544,3
1545,10
1546,7
1547,28
1548,14
1549,8
1550,35
1551,35
1552,17
1553,23
1554,12
1555,7
1556,39
1557,30
1558,19
1559,1
1560,18
1561,14
1562,25
1563,37
1564,8
1565,34
1566,26
1567,11
1568,11
1569,36
1570,12
1571,17
1572,31
1573,10
1574,10
1575,11
1576,29
1577,34
1578,10
1579,12
1580,39
1581,10
1582,2
1583,11
1584,27
1585,3
1586,16
1587,0
1588,13
1589,38
1590,4
1591,3
1592,19
1593,17
1594,16
1595,7
1596,24
1597,11
1598,22
1599,27
1600,2
1601,8
1602,8
1603,25
1604,38
1605,33
1606,24
1607,21
1608,4
1609,31
1610,11
1611,37
1612,7
1613,22
1614,31
1615,9
1616,18
1617,23
1618,19
1619,25
1620,5
1621,25
1622,24
1623,26
1624,32
1625,30
1626,14
1627,7
1628,32
1629,1
1630,26
1631,15
1632,4
1633,10
1634,21
1635,39
1636,30
1637,22
1638,0
1639,17
1640,12
1641,27
1642,22
1643,31
1644,34
1645,34
1646,4
1647,36
1648,19
1649,17
1650,6
1651,6
1652,9
1653,28
1654,13
1655,9
1656,21
1657,2
1658,9
1659,36
1660,28
1661,0
1662,10
1663,13
1664,2
1665,37
1666,7
1667,23
1668,30
1669,17
1670,3
1671,34
1672,16
1673,18
1674,18
1675,28
1676,35
1677,26
1678,39
1679,5
1680,28
1681,19
1682,10
1683,10
1684,9
1685,27
1686,35
1687,11
1688,32
1689,38
1690,31
1691,22
1692,27
1693,21
1694,33
1695,35
1696,23
1697,23
1698,8
1699,15
1700,36
1701,1
1702,30
1703,37
1704,0
1705,19
1706,6
1707,29
1708,3
1709,31
1710,29
1711,16
1712,3
1713,26
1714,6
1715,37
1716,11
1717,17
1718,3
1719,20
1720,27
1721,28
1722,14
1723,14
1724,16
1725,35
1726,38
1727,27
1728,38
1729,23
1730,20
1731,23
1732,34
1733,32
1734,1
1735,22
1736,21
1737,4
1738,39
1739,24
1740,22
1741,17
1742,26
1743,8
1744,5
1745,33
1746,22
1747,18
1748,10
1749,29
1750,11
1751,30
1752,7
1753,30
1754,21
1755,7
1756,25
1757,19
1758,25
1759,3
1760,20
1761,19
1762,37
1763,33
1764,25
1765,7
1766,37
1767,20
1768,34
1769,16
1770,39
1771,33
1772,33
1773,1
1774,9
1775,23
1776,4
1777,24
1778,6
1779,33
1780,24
1781,10
1782,29
1783,28
1784,24
1785,3
1786,18
1787,21
1788,6
1789,20
1790,21
1791,27
1792,26
1793,25
1794,0
1795,3
1796,37
1797,7
1798,16
1799,11
1800,11
1801,2
1802,5
1803,17
1804,14
1805,5
1806,14
1807,17
1808,30
1809,34
1810,3
1811,0
1812,29
1813,0
1814,17
1815,29
1816,27
1817,34
1818,36
1819,21
1820,30
1821,37
1822,17
1823,38
1824,15
1825,1
1826,15
1827,22
1828,17
1829,22
1830,13
1831,2
1832,11
1833,9
1834,4
1835,10
1836,6
1837,8
1838,8
1839,8
1840,37
1841,18
1842,2
1843,5
1844,29
1845,37
1846,36
1847,29
1848,27
1849,17
1850,11
1851,8
1852,24
1853,3
1854,11
1855,15
1856,3
1857,36
1858,39
1859,21
1860,29
1861,3
1862,11
1863,15
1864,26
1865,15
1866,33
1867,11
1868,5
1869,30
1870,4
1871,32
1872,37
1873,29
1874,27
1875,39
1876,27
1877,29
1878,8
1879,11
1880,33
1881,14
1882,38
1883,11
1884,10
1885,25
1886,32
1887,6
1888,30
1889,22
1890,11
1891,35
1892,20
1893,4
1894,4
1895,29
1896,27
1897,19
1898,26
1899,26
1900,9
1901,31
1902,30
1903,17
1904,7
1905,35
1906,9
1907,28
1908,7
1909,3
1910,7
1911,8
1912,37
1913,5
1914,33
1915,28
1916,38
1917,8
1918,1
1919,2
1920,16
1921,2
1922,11
1923,31
1924,10
1925,20
1926,36
1927,14
1928,7
1929,29
1930,5
1931,14
1932,15
1933,32
1934,23
1935,27
1936,6
1937,9
1938,1
1939,11
1940,23
1941,6
1942,36
1943,12
1944,35
1945,5
1946,12
1947,18
1948,0
1949,1
1950,20
1951,13
1952,26
1953,21
1954,14
1955,13
1956,3
1957,17
1958,5
1959,26
1960,27
1961,13
1962,17
1963,22
1964,31
1965,25
1966,28
1967,13
1968,7
1969,26
1970,17
1971,4
1972,30
1973,28
1974,8
1975,27
1976,6
1977,7
1978,26
1979,11
1980,37
1981,29
1982,20
1983,29
1984,28
1985,23
1986,9
1987,0
1988,38
1989,19
1990,7
1991,38
1992,3
1993,30
1994,37
1995,5
1996,16
1997,26
1998,31
1999,6
2000,25
2001,11
2002,17
2003,31
2004,31
2005,20
2006,26
2007,39
2008,10
2009,38
2010,4
2011,39
2012,15
2013,13
2014,35
2015,38
2016,11
2017,39
2018,11
2019,36
2020,18
2021,11
2022,34
2023,16
2024,28
2025,9
2026,37
2027,8
2028,17
2029,28
2030,25
2031,30
2032,37
2033,30
2034,18
2035,12
2036,1
2037,27
2038,10
2039,3
2040,16
2041,27
2042,6
2043,0
2044,7
2045,25
2046,3
2047,36
2048,21
2049,8
2050,38
2051,33
2052,36
2053,4
2054,27
2055,13
2056,13
2057,8
2058,6
2059,30
2060,12
2061,34
2062,3
2063,16
2064,5
2065,29
2066,22
2067,37
2068,23
2069,36
2070,34
2071,6
2072,6
2073,24
2074,12
2075,17
2076,31
2077,37
2078,0
2079,10
2080,4
2081,31
2082,10
2083,29
2084,33
2085,13
2086,19
2087,12
2088,16
2089,37
2090,14
2091,36
2092,4
2093,0
2094,37
2095,11
2096,5
2097,16
2098,16
2099,10
2100,5
2101,23
2102,3
2103,38
2104,18
2105,30
2106,16
2107,31
2108,21
2109,33
2110,10
2111,31
2112,19
2113,2
2114,19
2115,31
2116,19
2117,39
2118,39
2119,33
2120,30
2121,39
2122,12
2123,16
2124,16
2125,6
2126,4
2127,20
2128,30
2129,12
2130,33
2131,26
2132,18
2133,6
2134,2
2135,26
2136,25
2137,13
2138,27
2139,37
2140,21
2141,5
2142,25
2143,12
2144,6
2145,9
2146,10
2147,8
2148,26
2149,16
2150,31
2151,30
2152,37
2153,38
2154,6
2155,6
2156,1
2157,1
2158,21
2159,0
2160,22
2161,36
2162,26
2163,20
2164,20
2165,39
2166,34
2167,30
2168,27
2169,36
2170,9
2171,8
2172,20
2173,23
2174,39
2175,13
2176,9
2177,27
2178,26
2179,37
2180,34
2181,6
2182,37
2183,6
2184,21
2185,3
2186,11
2187,11
2188,29
2189,14
2190,19
2191,26
2192,16
2193,35
2194,17
2195,16
2196,10
2197,9
2198,35
2199,25
2200,26
2201,15
2202,27
2203,4
2204,38
2205,21
2206,39
2207,23
2208,38
2209,22
2210,28
2211,6
2212,13
2213,13
2214,17
2215,30
2216,4
2217,18
2218,2
2219,27
2220,8
2221,15
2222,23
2223,30
2224,13
2225,28
2226,14
2227,33
2228,4
2229,10
2230,18
2231,36
2232,8
2233,9
2234,13
2235,12
2236,29
2237,14
2238,13
2239,9
2240,12
2241,37
2242,29
2243,11
2244,24
2245,8
2246,15
2247,32
2248,16
2249,11
2250,15
2251,25
2252,21
2253,22
2254,17
2255,28
2256,27
2257,8
2258,27
2259,28
2260,39
2261,39
2262,35
2263,30
2264,9
2265,17
2266,16
2267,0
2268,26
2269,7
2270,18
2271,11
2272,12
2273,13
2274,8
2275,18
2276,17
2277,34
2278,11
2279,23
2280,6
2281,14
2282,1
2283,14
2284,37
2285,6
2286,9
2287,3
2288,9
2289,34
2290,30
2291,1
2292,38
2293,14
2294,16
2295,30
2296,13
2297,22
2298,35
2299,23
2300,37
2301,29
2302,26
2303,18
2304,22
2305,6
2306,10
2307,1
2308,9
2309,26
2310,15
2311,17
2312,19
2313,19
2314,1
2315,27
2316,36
2317,35
2318,9
2319,13
2320,6
2321,24
2322,10
2323,37
2324,5
2325,15
2326,14
2327,21
2328,0
2329,35
2330,33
2331,14
2332,6
2333,24
2334,3
2335,4
2336,37
2337,31
2338,27
2339,3
2340,34
2341,13
2342,17
2343,10
2344,38
2345,3
2346,27
2347,15
2348,34
2349,36
2350,39
2351,20
2352,25
2353,11
2354,17
2355,5
2356,19
2357,7
2358,4
2359,31
2360,29
2361,27
2362,32
2363,18
2364,29
2365,13
2366,9
2367,8
2368,25
2369,33
2370,17
2371,16
2372,7
2373,30
2374,16
2375,22
2376,37
2377,9
2378,12
2379,24
2380,22
2381,14
2382,33
2383,4
2384,5
2385,12
2386,12
2387,0
2388,5
2389,22
2390,33
2391,1
2392,10
2393,6
2394,16
2395,7
2396,27
2397,38
2398,20
2399,18
2400,6
2401,38
2402,34
2403,10
2404,39
2405,27
2406,30
2407,36
2408,34
2409,25
2410,27
2411,31
2412,3
2413,0
2414,37
2415,39
2416,12
2417,20
2418,11
2419,12
2420,27
2421,21
2422,12
2423,17
2424,39
2425,31
2426,29
2427,1
2428,37
2429,0
2430,23
2431,13
2432,8
2433,20
2434,18
2435,16
2436,13
2437,8
2438,6
2439,27
2440,37
2441,35
2442,26
2443,30
2444,12
2445,16
2446,23
2447,8
2448,16
2449,18
2450,10
2451,15
2452,38
2453,24
2454,36
2455,0
2456,3
2457,26
2458,20
2459,33
2460,24
2461,18
2462,9
2463,8
2464,7
2465,28
2466,19
2467,22
2468,3
2469,14
2470,2
2471,23
2472,24
2473,20
2474,35
2475,32
2476,34
2477,28
2478,37
2479,36
2480,18
2481,35
2482,39
2483,35
2484,1
2485,29
2486,20
2487,37
2488,35
2489,34
2490,27
2491,14
2492,30
2493,27
2494,4
2495,4
2496,6
2497,3
2498,39
2499,36
2500,27
2501,13
2502,0
2503,10
2504,29
2505,14
2506,0
2507,0
2508,32
2509,11
2510,29
2511,5
2512,5
2513,30
2514,18
2515,16
2516,17
2517,11
2518,9
2519,9
2520,26
2521,12
2522,0
2523,39
2524,28
2525,13
2526,23
2527,27
2528,25
2529,20
2530,12
2531,24
2532,5
2533,34
2534,12
2535,15
2536,21
2537,36
2538,12
2539,34
2540,5
2541,20
2542,31
2543,34
2544,23
2545,19
2546,21
2547,6
2548,4
2549,9
2550,24
2551,32
2552,10
2553,26
2554,27
2555,16
2556,34
2557,22
2558,28
2559,28
2560,14
2561,37
2562,25
2563,5
2564,2
2565,35
2566,11
2567,13
2568,35
2569,31
2570,30
2571,5
2572,29
2573,27
2574,1
2575,26
2576,28
2577,39
2578,39
2579,33
2580,32
2581,4
2582,0
2583,11
2584,35
2585,4
2586,26
2587,15
2588,28
2589,16
2590,6
2591,31
2592,2
2593,17
2594,1
2595,32
2596,33
2597,38
2598,4
2599,30
2600,4
2601,15
2602,21
2603,38
2604,10
2605,16
2606,2
2607,32
2608,39
2609,23
2610,1
2611,36
2612,25
2613,8
2614,27
2615,0
2616,35
2617,26
2618,22
2619,31
2620,1
2621,29
2622,3
2623,3
2624,34
2625,36
2626,20
2627,5
2628,24
2629,19
2630,37
2631,3
2632,19
2633,23
2634,30
2635,30
2636,25
2637,7
2638,12
2639,4
2640,27
2641,12
2642,10
2643,10
2644,6
2645,7
2646,0
2647,34
2648,32
2649,23
2650,0
2651,7
2652,30
2653,18
2654,32
2655,2
2656,38
2657,12
2658,0
2659,8
2660,3
2661,13
2662,26
2663,3
2664,38
2665,6
2666,6
2667,20
2668,2
2669,21
2670,18
2671,16
2672,33
2673,5
2674,29
2675,15
2676,25
2677,24
2678,36
2679,0
2680,13
2681,12
2682,6
2683,3
2684,32
2685,35
2686,13
2687,11
2688,17
2689,4
2690,23
2691,10
2692,38
2693,38
2694,36
2695,29
2696,25
2697,35
2698,7
2699,0
2700,0
2701,8
2702,3
2703,6
2704,37
2705,7
2706,13
2707,18
2708,17
2709,3
2710,8
2711,3
2712,11
2713,10
2714,15
2715,27
2716,38
2717,35
2718,18
2719,35
2720,21
2721,28
2722,33
2723,25
2724,10
2725,1
2726,21
2727,25
2728,10
2729,13
2730,2
2731,18
2732,20
2733,7
2734,21
2735,37
2736,19
2737,26
2738,6
2739,0
2740,8
2741,21
2742,37
2743,3
2744,28
2745,36
2746,39
2747,1
2748,5
2749,27
2750,31
2751,9
2752,7
2753,35
2754,5
2755,28
2756,21
2757,11
2758,3
2759,18
2760,35
2761,17
2762,27
2763,9
2764,19
2765,7
2766,7
2767,37
2768,34
2769,33
2770,10
2771,5
2772,28
2773,32
2774,19
2775,39
2776,30
2777,31
2778,1
2779,32
2780,0
2781,37
2782,21
2783,22
2784,27
2785,5
2786,35
2787,35
2788,3
2789,28
2790,27
2791,9
2792,3
2793,11
2794,22
2795,4
2796,29
2797,2
2798,30
2799,5
2800,12
2801,17
2802,15
2803,24
2804,21
2805,3
2806,31
2807,6
2808,33
2809,11
2810,39
2811,8
2812,3
2813,39
2814,25
2815,6
2816,7
2817,29
2818,5
2819,38
2820,3
2821,7
2822,23
2823,24
2824,29
2825,17
2826,33
2827,14
2828,16
2829,1
2830,0
2831,15
2832,16
2833,8
2834,20
2835,25
2836,0
2837,39
2838,2
2839,6
2840,3
2841,30
2842,13
2843,20
2844,11
2845,11
2846,5
2847,16
2848,13
2849,8
2850,27
2851,6
2852,4
2853,15
2854,0
2855,39
2856,37
2857,6
2858,29
2859,25
2860,12
2861,0
2862,28
2863,7
2864,1
2865,7
2866,26
2867,22
2868,14
2869,31
2870,21
2871,7
2872,36
2873,16
2874,6
2875,20
2876,38
2877,4
2878,16
2879,34
2880,14
2881,39
2882,15
2883,24
2884,14
2885,10
2886,4
2887,20
2888,11
2889,29
2890,3
2891,26
2892,27
2893,2
2894,2
2895,23
2896,28
2897,18
2898,1
2899,4
2900,36
2901,17
2902,24
2903,25
2904,12
2905,34
2906,21
2907,9
2908,36
2909,6
2910,17
2911,31
2912,6
2913,16
2914,30
2915,28
2916,11
2917,32
2918,38
2919,25
2920,38
2921,29
2922,2
2923,19
2924,12
2925,18
2926,0
2927,22
2928,17
2929,4
2930,4
2931,18
2932,5
2933,14
2934,10
2935,29
2936,19
2937,34
2938,3
2939,8
2940,26
2941,18
2942,4
2943,7
2944,29
2945,35
2946,15
2947,3
2948,3
2949,6
2950,2
2951,37
2952,24
2953,35
2954,3
2955,7
2956,27
2957,2
2958,7
2959,10
2960,5
2961,22
2962,1
2963,6
2964,28
2965,5
2966,10
2967,7
2968,29
2969,36
2970,18
2971,2
2972,29
2973,32
2974,25
2975,36
2976,19
2977,32
2978,27
2979,26
2980,28
2981,23
2982,18
2983,5
2984,1
2985,21
2986,34
2987,1
2988,29
2989,34
2990,14
2991,30
2992,9
2993,27
2994,7
2995,12
2996,29
2997,36
2998,38
2999,28
